Date,Open,High,Low,Close,Adj Close,Volume
2023-07-21,8155.350098,8330.000000,8073.000000,8280.200195,8280.200195,112317
2023-07-24,8300.000000,8505.750000,8230.000000,8379.000000,8379.000000,182561
2023-07-25,8380.000000,8475.000000,8320.000000,8465.349609,8465.349609,95278
2023-07-26,8444.500000,8500.000000,8330.000000,8388.000000,8388.000000,118513
2023-07-27,8252.150391,8297.799805,7824.950195,7859.200195,7859.200195,222702
2023-07-28,8000.000000,8084.000000,7890.000000,8033.299805,8033.299805,173254
2023-07-31,8040.000000,8263.000000,8002.000000,8220.299805,8220.299805,150489
2023-08-01,8221.000000,8369.000000,8130.000000,8207.299805,8207.299805,139823
2023-08-02,8125.000000,8125.000000,7955.000000,8081.850098,8081.850098,166966
2023-08-03,8091.000000,8234.000000,7901.000000,8058.350098,8058.350098,227566
2023-08-04,8068.149902,8484.950195,8068.149902,8251.900391,8251.900391,284077
2023-08-07,8250.000000,8352.000000,8176.649902,8315.400391,8315.400391,217942
2023-08-08,8320.000000,8700.000000,8320.000000,8513.950195,8513.950195,338997
2023-08-09,8680.000000,8744.750000,8442.000000,8491.450195,8491.450195,238408
2023-08-10,8495.000000,8680.000000,8495.000000,8611.299805,8611.299805,213663
2023-08-11,8611.000000,8840.000000,8610.000000,8671.150391,8671.150391,261365
2023-08-14,8600.000000,9790.000000,8400.000000,9294.000000,9294.000000,533736
2023-08-15,9350.000000,9983.950195,9350.000000,9864.299805,9864.299805,335306
2023-08-16,10357.000000,10730.000000,10265.000000,10573.500000,10573.500000,401826
2023-08-17,10850.000000,11102.000000,10734.150391,11032.299805,11032.299805,367890
2023-08-18,10749.750000,10990.000000,10650.000000,10951.599609,10951.599609,241295
2023-08-22,10952.000000,11036.700195,10714.000000,10976.299805,10976.299805,162816
2023-08-23,10967.799805,11345.000000,10890.049805,11281.650391,11281.650391,144551
2023-08-24,11298.500000,11395.400391,11114.000000,11206.049805,11206.049805,123056
2023-08-25,11213.549805,11455.849609,11150.000000,11441.650391,11441.650391,199078
2023-08-28,11454.950195,11900.000000,11454.950195,11736.200195,11736.200195,147316
2023-08-29,11900.000000,12159.099609,11770.000000,11909.000000,11909.000000,198979
2023-08-30,11931.000000,12124.000000,11600.000000,11700.700195,11700.700195,196190
2023-08-31,11720.000000,11850.000000,11197.799805,11356.349609,11356.349609,215148
2023-09-01,11400.049805,11567.599609,10860.750000,10886.650391,10886.650391,261091
2023-09-04,10920.000000,11090.000000,10565.000000,10787.000000,10787.000000,100286
2023-09-05,10664.250000,10700.000000,10200.000000,10363.000000,10363.000000,311569
2023-09-06,10406.000000,10500.000000,10228.250000,10245.950195,10245.950195,217827
2023-09-07,10168.799805,10187.500000,9590.000000,9615.299805,9615.299805,349040
2023-09-08,9650.299805,10100.000000,9177.500000,9291.849609,9291.849609,511794
2023-09-11,9341.000000,9444.750000,8730.000000,8854.750000,8854.750000,875952
2023-09-12,8850.000000,9500.000000,8695.000000,9204.549805,9204.549805,515406
2023-09-13,9350.000000,9566.000000,9150.049805,9544.349609,9544.349609,296389
2023-09-14,9600.000000,9707.000000,9495.000000,9648.349609,9648.349609,294128
2023-09-15,9850.000000,9850.000000,9340.549805,9415.500000,9415.500000,215867
